date,year,month,day,dow,od_pair,market_country,dest_country,n_flights,total_capacity,expected_demand,latent_seats,yield_economy_usd,shock_factor,seasonal_index,dow_factor,trend_factor
2024-12-22,2024,12,22,6,KR→US,KR,US,5,1614,1777.9,1808,1152.0,0.9399,1.048,1.06,1.5352
2024-12-23,2024,12,23,0,KR→US,KR,US,5,1614,1657.4,1643,1152.0,0.9399,1.048,1.05,1.5352
2024-12-24,2024,12,24,1,KR→US,KR,US,5,1614,1398.1,1383,1014.58,0.9399,1.048,0.88,1.5352
2024-12-25,2024,12,25,2,KR→US,KR,US,5,1614,1422.7,1399,1028.01,0.9399,1.048,0.92,1.5352
2024-12-26,2024,12,26,3,KR→US,KR,US,5,1614,1709.5,1722,1152.0,0.9399,1.048,1.02,1.5352
2024-12-27,2024,12,27,4,KR→US,KR,US,5,1614,1689.6,1749,1152.0,0.9399,1.048,1.15,1.5352
2024-12-28,2024,12,28,5,KR→US,KR,US,5,1614,1588.5,1586,1118.43,0.9399,1.048,0.92,1.5352
2024-12-29,2024,12,29,6,KR→US,KR,US,5,1614,1776.2,1839,1152.0,0.9399,1.048,1.06,1.5352
2024-12-30,2024,12,30,0,KR→US,KR,US,5,1614,1519.1,1510,1080.59,0.9399,1.048,1.05,1.5352
2024-12-31,2024,12,31,1,KR→US,KR,US,5,1614,1267.3,1280,943.24,0.9399,1.048,0.88,1.5352
2015-01-01,2015,1,1,3,SG→US,SG,US,4,934,593.1,621,791.14,1.0,0.98,1.02,1.0
2015-01-02,2015,1,2,4,SG→US,SG,US,4,934,769.3,747,951.41,1.0,0.98,1.15,1.0
2015-01-03,2015,1,3,5,SG→US,SG,US,4,934,587.5,611,786.05,1.0,0.98,0.92,1.0
2015-01-04,2015,1,4,6,SG→US,SG,US,4,934,747.5,739,931.53,1.0,0.98,1.06,1.0
2015-01-05,2015,1,5,0,SG→US,SG,US,4,934,658.7,629,850.79,1.0,0.98,1.05,1.0
2015-01-06,2015,1,6,1,SG→US,SG,US,4,934,580.9,614,780.09,1.0,0.98,0.88,1.0
2015-01-07,2015,1,7,2,SG→US,SG,US,4,934,669.1,625,860.25,1.0,0.98,0.92,1.0
2015-01-08,2015,1,8,3,SG→US,SG,US,4,934,648.0,694,841.09,1.0,0.98,1.02,1.0
2015-01-09,2015,1,9,4,SG→US,SG,US,4,934,790.9,816,971.0,1.0,0.98,1.15,1.0
2015-01-10,2015,1,10,5,SG→US,SG,US,4,934,615.4,582,811.48,1.0,0.98,0.92,1.0
2015-01-11,2015,1,11,6,SG→US,SG,US,4,934,643.2,676,836.7,1.0,0.98,1.06,1.0
2015-01-12,2015,1,12,0,SG→US,SG,US,4,934,611.8,645,808.19,1.0,0.98,1.05,1.0
2015-01-13,2015,1,13,1,SG→US,SG,US,4,934,574.2,581,773.99,1.0,0.98,0.88,1.0
2015-01-14,2015,1,14,2,SG→US,SG,US,4,934,593.3,561,791.37,1.0,0.98,0.92,1.0
2015-01-15,2015,1,15,3,SG→US,SG,US,4,934,666.9,633,858.26,1.0,0.98,1.02,1.0
2015-01-16,2015,1,16,4,SG→US,SG,US,4,934,843.8,795,1019.07,1.0,0.98,1.15,1.0
2015-01-17,2015,1,17,5,SG→US,SG,US,4,934,575.8,582,775.42,1.0,0.98,0.92,1.0
2015-01-18,2015,1,18,6,SG→US,SG,US,4,934,682.6,647,872.56,1.0,0.98,1.06,1.0
2015-01-19,2015,1,19,0,SG→US,SG,US,4,934,666.7,629,858.09,1.0,0.98,1.05,1.0
2015-01-20,2015,1,20,1,SG→US,SG,US,4,934,593.1,608,791.18,1.0,0.98,0.88,1.0
2015-01-21,2015,1,21,2,SG→US,SG,US,4,934,568.5,592,768.85,1.0,0.98,0.92,1.0
2015-01-22,2015,1,22,3,SG→US,SG,US,4,934,641.2,651,834.9,1.0,0.98,1.02,1.0
2015-01-23,2015,1,23,4,SG→US,SG,US,4,934,706.8,726,894.58,1.0,0.98,1.15,1.0
2015-01-24,2015,1,24,5,SG→US,SG,US,4,934,530.1,542,733.89,1.0,0.98,0.92,1.0
2015-01-25,2015,1,25,6,SG→US,SG,US,4,934,661.1,661,852.96,1.0,0.98,1.06,1.0
2015-01-26,2015,1,26,0,SG→US,SG,US,4,934,743.4,751,927.85,1.0,0.98,1.05,1.0
2015-01-27,2015,1,27,1,SG→US,SG,US,4,934,558.0,567,759.3,1.0,0.98,0.88,1.0
2015-01-28,2015,1,28,2,SG→US,SG,US,4,934,583.7,582,782.62,1.0,0.98,0.92,1.0
2015-01-29,2015,1,29,3,SG→US,SG,US,4,934,676.2,654,866.71,1.0,0.98,1.02,1.0
2015-01-30,2015,1,30,4,SG→US,SG,US,4,934,736.0,723,921.11,1.0,0.98,1.15,1.0
2015-01-31,2015,1,31,5,SG→US,SG,US,4,934,567.3,579,767.72,1.0,0.98,0.92,1.0
2015-02-01,2015,2,1,6,SG→US,SG,US,4,934,717.0,713,903.86,1.0,0.99,1.06,1.0068
2015-02-02,2015,2,2,0,SG→US,SG,US,4,934,704.7,711,892.64,1.0,0.99,1.05,1.0068
2015-02-03,2015,2,3,1,SG→US,SG,US,4,934,580.4,590,779.64,1.0,0.99,0.88,1.0068
2015-02-04,2015,2,4,2,SG→US,SG,US,4,934,602.9,644,800.13,1.0,0.99,0.92,1.0068
2015-02-05,2015,2,5,3,SG→US,SG,US,4,934,716.5,757,903.36,1.0,0.99,1.02,1.0068
2015-02-06,2015,2,6,4,SG→US,SG,US,4,934,802.8,789,981.82,1.0,0.99,1.15,1.0068
2015-02-07,2015,2,7,5,SG→US,SG,US,4,934,572.6,562,772.53,1.0,0.99,0.92,1.0068
2015-02-08,2015,2,8,6,SG→US,SG,US,4,934,738.7,714,923.52,1.0,0.99,1.06,1.0068
2015-02-09,2015,2,9,0,SG→US,SG,US,4,934,633.2,611,827.62,1.0,0.99,1.05,1.0068
2015-02-10,2015,2,10,1,SG→US,SG,US,4,934,601.0,620,798.34,1.0,0.99,0.88,1.0068
2015-02-11,2015,2,11,2,SG→US,SG,US,4,934,597.4,594,795.06,1.0,0.99,0.92,1.0068
2015-02-12,2015,2,12,3,SG→US,SG,US,4,934,692.9,691,881.89,1.0,0.99,1.02,1.0068
2015-02-13,2015,2,13,4,SG→US,SG,US,4,934,749.4,742,933.25,1.0,0.99,1.15,1.0068
2015-02-14,2015,2,14,5,SG→US,SG,US,4,934,651.2,694,844.03,1.0,0.99,0.92,1.0068
2015-02-15,2015,2,15,6,SG→US,SG,US,4,934,714.8,694,901.8,1.0,0.99,1.06,1.0068
2015-02-16,2015,2,16,0,SG→US,SG,US,4,934,654.0,667,846.58,1.0,0.99,1.05,1.0068
2015-02-17,2015,2,17,1,SG→US,SG,US,4,934,600.0,641,797.46,1.0,0.99,0.88,1.0068
2015-02-18,2015,2,18,2,SG→US,SG,US,4,934,683.0,649,872.92,1.0,0.99,0.92,1.0068
2015-02-19,2015,2,19,3,SG→US,SG,US,4,934,701.8,654,890.01,1.0,0.99,1.02,1.0068
2015-02-20,2015,2,20,4,SG→US,SG,US,4,934,809.3,829,987.72,1.0,0.99,1.15,1.0068
2015-02-21,2015,2,21,5,SG→US,SG,US,4,934,506.4,511,712.35,1.0,0.99,0.92,1.0068
2015-02-22,2015,2,22,6,SG→US,SG,US,4,934,743.5,760,927.88,1.0,0.99,1.06,1.0068
2015-02-23,2015,2,23,0,SG→US,SG,US,4,934,733.6,746,918.94,1.0,0.99,1.05,1.0068
2015-02-24,2015,2,24,1,SG→US,SG,US,4,934,550.5,583,752.47,1.0,0.99,0.88,1.0068
2015-02-25,2015,2,25,2,SG→US,SG,US,4,934,621.7,623,817.21,1.0,0.99,0.92,1.0068
2015-02-26,2015,2,26,3,SG→US,SG,US,4,934,583.9,564,782.8,1.0,0.99,1.02,1.0068
2015-02-27,2015,2,27,4,SG→US,SG,US,4,934,651.3,647,844.05,1.0,0.99,1.15,1.0068
2015-02-28,2015,2,28,5,SG→US,SG,US,4,934,500.3,503,706.79,1.0,0.99,0.92,1.0068
2015-03-01,2015,3,1,6,SG→US,SG,US,4,934,678.8,675,869.11,1.0,1.04,1.06,1.0135
2015-03-02,2015,3,2,0,SG→US,SG,US,4,934,645.3,652,838.61,1.0,1.04,1.05,1.0135
2015-03-03,2015,3,3,1,SG→US,SG,US,4,934,561.4,501,762.41,1.0,1.04,0.88,1.0135
2015-03-04,2015,3,4,2,SG→US,SG,US,4,934,722.5,700,908.86,1.0,1.04,0.92,1.0135
2015-03-05,2015,3,5,3,SG→US,SG,US,4,934,667.2,670,858.5,1.0,1.04,1.02,1.0135
2015-03-06,2015,3,6,4,SG→US,SG,US,4,934,849.7,908,1024.42,1.0,1.04,1.15,1.0135
2015-03-07,2015,3,7,5,SG→US,SG,US,4,934,634.0,622,828.41,1.0,1.04,0.92,1.0135
2015-03-08,2015,3,8,6,SG→US,SG,US,4,934,871.9,881,1044.66,1.0,1.04,1.06,1.0135
2015-03-09,2015,3,9,0,SG→US,SG,US,4,934,741.0,748,925.63,1.0,1.04,1.05,1.0135
2015-03-10,2015,3,10,1,SG→US,SG,US,4,934,690.6,685,879.81,1.0,1.04,0.88,1.0135
2015-03-11,2015,3,11,2,SG→US,SG,US,4,934,666.3,699,857.75,1.0,1.04,0.92,1.0135
2015-03-12,2015,3,12,3,SG→US,SG,US,4,934,674.0,654,864.75,1.0,1.04,1.02,1.0135
2015-03-13,2015,3,13,4,SG→US,SG,US,4,934,852.9,922,1027.38,1.0,1.04,1.15,1.0135
2015-03-14,2015,3,14,5,SG→US,SG,US,4,934,651.7,683,844.45,1.0,1.04,0.92,1.0135
2015-03-15,2015,3,15,6,SG→US,SG,US,4,934,663.7,646,855.4,1.0,1.04,1.06,1.0135
2015-03-16,2015,3,16,0,SG→US,SG,US,4,934,785.0,741,965.67,1.0,1.04,1.05,1.0135
2015-03-17,2015,3,17,1,SG→US,SG,US,4,934,616.2,617,812.22,1.0,1.04,0.88,1.0135
2015-03-18,2015,3,18,2,SG→US,SG,US,4,934,662.1,632,853.92,1.0,1.04,0.92,1.0135
2015-03-19,2015,3,19,3,SG→US,SG,US,4,934,756.0,775,939.29,1.0,1.04,1.02,1.0135
2015-03-20,2015,3,20,4,SG→US,SG,US,4,934,913.6,897,1082.54,1.0,1.04,1.15,1.0135
2015-03-21,2015,3,21,5,SG→US,SG,US,4,934,668.2,664,859.45,1.0,1.04,0.92,1.0135
2015-03-22,2015,3,22,6,SG→US,SG,US,4,934,678.1,648,868.48,1.0,1.04,1.06,1.0135
2015-03-23,2015,3,23,0,SG→US,SG,US,4,934,773.5,771,955.17,1.0,1.04,1.05,1.0135
2015-03-24,2015,3,24,1,SG→US,SG,US,4,934,686.5,667,876.07,1.0,1.04,0.88,1.0135
2015-03-25,2015,3,25,2,SG→US,SG,US,4,934,632.5,637,826.96,1.0,1.04,0.92,1.0135
2015-03-26,2015,3,26,3,SG→US,SG,US,4,934,716.8,730,903.63,1.0,1.04,1.02,1.0135
2015-03-27,2015,3,27,4,SG→US,SG,US,4,934,804.6,822,983.49,1.0,1.04,1.15,1.0135
2015-03-28,2015,3,28,5,SG→US,SG,US,4,934,650.9,625,843.76,1.0,1.04,0.92,1.0135
2015-03-29,2015,3,29,6,SG→US,SG,US,4,934,718.4,689,905.1,1.0,1.04,1.06,1.0135
2015-03-30,2015,3,30,0,SG→US,SG,US,4,934,698.3,736,886.83,1.0,1.04,1.05,1.0135
2015-03-31,2015,3,31,1,SG→US,SG,US,4,934,586.6,566,785.27,1.0,1.04,0.88,1.0135
2015-04-01,2015,4,1,2,SG→US,SG,US,4,934,598.9,587,796.45,1.0,1.03,0.92,1.0201
2015-04-02,2015,4,2,3,SG→US,SG,US,4,934,771.6,754,953.45,1.0,1.03,1.02,1.0201
2015-04-03,2015,4,3,4,SG→US,SG,US,4,934,784.4,807,965.13,1.0,1.03,1.15,1.0201
2015-04-04,2015,4,4,5,SG→US,SG,US,4,934,592.3,577,790.44,1.0,1.03,0.92,1.0201
2015-04-05,2015,4,5,6,SG→US,SG,US,4,934,836.2,839,1012.22,1.0,1.03,1.06,1.0201
2015-04-06,2015,4,6,0,SG→US,SG,US,4,934,692.6,699,881.68,1.0,1.03,1.05,1.0201
2015-04-07,2015,4,7,1,SG→US,SG,US,4,934,650.3,641,843.19,1.0,1.03,0.88,1.0201
2015-04-08,2015,4,8,2,SG→US,SG,US,4,934,648.3,628,841.33,1.0,1.03,0.92,1.0201
2015-04-09,2015,4,9,3,SG→US,SG,US,4,934,748.2,748,932.19,1.0,1.03,1.02,1.0201
2015-04-10,2015,4,10,4,SG→US,SG,US,4,934,788.0,757,968.35,1.0,1.03,1.15,1.0201
2015-04-11,2015,4,11,5,SG→US,SG,US,4,934,760.6,805,943.5,1.0,1.03,0.92,1.0201
2015-04-12,2015,4,12,6,SG→US,SG,US,4,934,786.0,787,966.54,1.0,1.03,1.06,1.0201
2015-04-13,2015,4,13,0,SG→US,SG,US,4,934,709.3,746,896.8,1.0,1.03,1.05,1.0201
2015-04-14,2015,4,14,1,SG→US,SG,US,4,934,579.2,558,778.53,1.0,1.03,0.88,1.0201
2015-04-15,2015,4,15,2,SG→US,SG,US,4,934,608.5,638,805.2,1.0,1.03,0.92,1.0201
2015-04-16,2015,4,16,3,SG→US,SG,US,4,934,754.0,722,937.49,1.0,1.03,1.02,1.0201
2015-04-17,2015,4,17,4,SG→US,SG,US,4,934,788.9,776,969.14,1.0,1.03,1.15,1.0201
2015-04-18,2015,4,18,5,SG→US,SG,US,4,934,605.7,589,802.66,1.0,1.03,0.92,1.0201
2015-04-19,2015,4,19,6,SG→US,SG,US,4,934,758.8,763,941.83,1.0,1.03,1.06,1.0201
2015-04-20,2015,4,20,0,SG→US,SG,US,4,934,761.5,728,944.27,1.0,1.03,1.05,1.0201
2015-04-21,2015,4,21,1,SG→US,SG,US,4,934,552.5,567,754.26,1.0,1.03,0.88,1.0201
2015-04-22,2015,4,22,2,SG→US,SG,US,4,934,608.8,607,805.42,1.0,1.03,0.92,1.0201
2015-04-23,2015,4,23,3,SG→US,SG,US,4,934,759.6,753,942.55,1.0,1.03,1.02,1.0201
2015-04-24,2015,4,24,4,SG→US,SG,US,4,934,831.2,830,1007.68,1.0,1.03,1.15,1.0201
2015-04-25,2015,4,25,5,SG→US,SG,US,4,934,613.9,581,810.09,1.0,1.03,0.92,1.0201
2015-04-26,2015,4,26,6,SG→US,SG,US,4,934,794.2,799,973.97,1.0,1.03,1.06,1.0201
2015-04-27,2015,4,27,0,SG→US,SG,US,4,934,810.1,792,988.46,1.0,1.03,1.05,1.0201
2015-04-28,2015,4,28,1,SG→US,SG,US,4,934,673.8,700,864.59,1.0,1.03,0.88,1.0201
2015-04-29,2015,4,29,2,SG→US,SG,US,4,934,598.7,580,796.28,1.0,1.03,0.92,1.0201
2015-04-30,2015,4,30,3,SG→US,SG,US,4,934,659.6,625,851.68,1.0,1.03,1.02,1.0201
2015-05-01,2015,5,1,4,SG→US,SG,US,4,934,758.4,755,941.46,1.0,1.01,1.15,1.0265
2015-05-02,2015,5,2,5,SG→US,SG,US,4,934,584.6,588,783.41,1.0,1.01,0.92,1.0265
2015-05-03,2015,5,3,6,SG→US,SG,US,4,934,733.6,699,918.93,1.0,1.01,1.06,1.0265
2015-05-04,2015,5,4,0,SG→US,SG,US,4,934,732.9,772,918.3,1.0,1.01,1.05,1.0265
2015-05-05,2015,5,5,1,SG→US,SG,US,4,934,603.0,617,800.23,1.0,1.01,0.88,1.0265
2015-05-06,2015,5,6,2,SG→US,SG,US,4,934,549.1,572,751.21,1.0,1.01,0.92,1.0265
2015-05-07,2015,5,7,3,SG→US,SG,US,4,934,648.1,659,841.14,1.0,1.01,1.02,1.0265
2015-05-08,2015,5,8,4,SG→US,SG,US,4,934,860.7,841,1034.42,1.0,1.01,1.15,1.0265
2015-05-09,2015,5,9,5,SG→US,SG,US,4,934,646.6,667,839.83,1.0,1.01,0.92,1.0265
2015-05-10,2015,5,10,6,SG→US,SG,US,4,934,720.3,691,906.83,1.0,1.01,1.06,1.0265
2015-05-11,2015,5,11,0,SG→US,SG,US,4,934,678.7,682,869.04,1.0,1.01,1.05,1.0265
2015-05-12,2015,5,12,1,SG→US,SG,US,4,934,548.8,528,750.9,1.0,1.01,0.88,1.0265
2015-05-13,2015,5,13,2,SG→US,SG,US,4,934,582.1,587,781.22,1.0,1.01,0.92,1.0265
2015-05-14,2015,5,14,3,SG→US,SG,US,4,934,638.9,665,832.78,1.0,1.01,1.02,1.0265
2015-05-15,2015,5,15,4,SG→US,SG,US,4,934,861.8,825,1035.44,1.0,1.01,1.15,1.0265
2015-05-16,2015,5,16,5,SG→US,SG,US,4,934,583.3,569,782.25,1.0,1.01,0.92,1.0265
2015-05-17,2015,5,17,6,SG→US,SG,US,4,934,824.2,836,1001.23,1.0,1.01,1.06,1.0265
2015-05-18,2015,5,18,0,SG→US,SG,US,4,934,723.9,700,910.09,1.0,1.01,1.05,1.0265
2015-05-19,2015,5,19,1,SG→US,SG,US,4,934,509.9,520,715.57,1.0,1.01,0.88,1.0265
2015-05-20,2015,5,20,2,SG→US,SG,US,4,934,698.7,675,887.14,1.0,1.01,0.92,1.0265
2015-05-21,2015,5,21,3,SG→US,SG,US,4,934,763.0,786,945.64,1.0,1.01,1.02,1.0265
2015-05-22,2015,5,22,4,SG→US,SG,US,4,934,792.0,790,972.03,1.0,1.01,1.15,1.0265
2015-05-23,2015,5,23,5,SG→US,SG,US,4,934,607.0,635,803.85,1.0,1.01,0.92,1.0265
2015-05-24,2015,5,24,6,SG→US,SG,US,4,934,790.0,786,970.17,1.0,1.01,1.06,1.0265
2015-05-25,2015,5,25,0,SG→US,SG,US,4,934,721.1,692,907.59,1.0,1.01,1.05,1.0265
2015-05-26,2015,5,26,1,SG→US,SG,US,4,934,651.2,672,844.04,1.0,1.01,0.88,1.0265
2015-05-27,2015,5,27,2,SG→US,SG,US,4,934,550.1,592,752.05,1.0,1.01,0.92,1.0265
2015-05-28,2015,5,28,3,SG→US,SG,US,4,934,720.9,754,907.38,1.0,1.01,1.02,1.0265
2015-05-29,2015,5,29,4,SG→US,SG,US,4,934,852.4,888,1026.86,1.0,1.01,1.15,1.0265
2015-05-30,2015,5,30,5,SG→US,SG,US,4,934,738.7,763,923.51,1.0,1.01,0.92,1.0265
2015-05-31,2015,5,31,6,SG→US,SG,US,4,934,777.2,777,958.53,1.0,1.01,1.06,1.0265
2015-06-01,2015,6,1,0,SG→US,SG,US,4,934,799.6,802,978.87,1.0,1.085,1.05,1.0329
2015-06-02,2015,6,2,1,SG→US,SG,US,4,934,658.9,678,851.03,1.0,1.085,0.88,1.0329
2015-06-03,2015,6,3,2,SG→US,SG,US,4,934,682.1,678,872.13,1.0,1.085,0.92,1.0329
2015-06-04,2015,6,4,3,SG→US,SG,US,4,934,725.1,692,911.2,1.0,1.085,1.02,1.0329
2015-06-05,2015,6,5,4,SG→US,SG,US,4,934,737.1,726,922.12,1.0,1.085,1.15,1.0329
2015-06-06,2015,6,6,5,SG→US,SG,US,4,934,754.9,739,938.27,1.0,1.085,0.92,1.0329
2015-06-07,2015,6,7,6,SG→US,SG,US,4,934,818.3,795,995.93,1.0,1.085,1.06,1.0329
2015-06-08,2015,6,8,0,SG→US,SG,US,4,934,852.1,794,1026.66,1.0,1.085,1.05,1.0329
2015-06-09,2015,6,9,1,SG→US,SG,US,4,934,716.6,705,903.5,1.0,1.085,0.88,1.0329
2015-06-10,2015,6,10,2,SG→US,SG,US,4,934,641.8,642,835.44,1.0,1.085,0.92,1.0329
2015-06-11,2015,6,11,3,SG→US,SG,US,4,934,831.3,814,1007.7,1.0,1.085,1.02,1.0329
2015-06-12,2015,6,12,4,SG→US,SG,US,4,934,975.6,1012,1138.91,1.0,1.085,1.15,1.0329
2015-06-13,2015,6,13,5,SG→US,SG,US,4,934,676.8,675,867.32,1.0,1.085,0.92,1.0329
2015-06-14,2015,6,14,6,SG→US,SG,US,4,934,744.0,799,928.33,1.0,1.085,1.06,1.0329
2015-06-15,2015,6,15,0,SG→US,SG,US,4,934,822.6,804,999.78,1.0,1.085,1.05,1.0329
2015-06-16,2015,6,16,1,SG→US,SG,US,4,934,619.4,567,815.09,1.0,1.085,0.88,1.0329
2015-06-17,2015,6,17,2,SG→US,SG,US,4,934,699.6,646,888.04,1.0,1.085,0.92,1.0329
2015-06-18,2015,6,18,3,SG→US,SG,US,4,934,689.5,683,878.86,1.0,1.085,1.02,1.0329
2015-06-19,2015,6,19,4,SG→US,SG,US,4,934,811.4,850,989.66,1.0,1.085,1.15,1.0329
2015-06-20,2015,6,20,5,SG→US,SG,US,4,934,725.3,743,911.38,1.0,1.085,0.92,1.0329
2015-06-21,2015,6,21,6,SG→US,SG,US,4,934,837.7,882,1013.54,1.0,1.085,1.06,1.0329
2015-06-22,2015,6,22,0,SG→US,SG,US,4,934,645.0,688,838.32,1.0,1.085,1.05,1.0329
2015-06-23,2015,6,23,1,SG→US,SG,US,4,934,560.5,588,761.56,1.0,1.085,0.88,1.0329
2015-06-24,2015,6,24,2,SG→US,SG,US,4,934,586.4,584,785.08,1.0,1.085,0.92,1.0329
2015-06-25,2015,6,25,3,SG→US,SG,US,4,934,689.4,656,878.76,1.0,1.085,1.02,1.0329
2015-06-26,2015,6,26,4,SG→US,SG,US,4,934,893.2,900,1064.03,1.0,1.085,1.15,1.0329
2015-06-27,2015,6,27,5,SG→US,SG,US,4,934,596.4,596,794.16,1.0,1.085,0.92,1.0329
2015-06-28,2015,6,28,6,SG→US,SG,US,4,934,697.3,665,885.89,1.0,1.085,1.06,1.0329
2015-06-29,2015,6,29,0,SG→US,SG,US,4,934,817.1,803,994.81,1.0,1.085,1.05,1.0329
2015-06-30,2015,6,30,1,SG→US,SG,US,4,934,636.3,609,830.42,1.0,1.085,0.88,1.0329
2015-07-01,2015,7,1,2,SG→US,SG,US,4,934,718.6,732,905.23,1.0,1.07,0.92,1.0391
2015-07-02,2015,7,2,3,SG→US,SG,US,4,934,647.5,614,840.65,1.0,1.07,1.02,1.0391
2015-07-03,2015,7,3,4,SG→US,SG,US,4,934,981.9,922,1144.62,1.0,1.07,1.15,1.0391
2015-07-04,2015,7,4,5,SG→US,SG,US,4,934,765.7,752,948.12,1.0,1.07,0.92,1.0391
2015-07-05,2015,7,5,6,SG→US,SG,US,4,934,911.5,935,1080.67,1.0,1.07,1.06,1.0391
2015-07-06,2015,7,6,0,SG→US,SG,US,4,934,616.4,628,812.35,1.0,1.07,1.05,1.0391
2015-07-07,2015,7,7,1,SG→US,SG,US,4,934,666.3,677,857.76,1.0,1.07,0.88,1.0391
2015-07-08,2015,7,8,2,SG→US,SG,US,4,934,693.2,725,882.16,1.0,1.07,0.92,1.0391
2015-07-09,2015,7,9,3,SG→US,SG,US,4,934,799.4,821,978.69,1.0,1.07,1.02,1.0391
2015-07-10,2015,7,10,4,SG→US,SG,US,4,934,870.7,852,1043.56,1.0,1.07,1.15,1.0391
2015-07-11,2015,7,11,5,SG→US,SG,US,4,934,619.6,658,815.25,1.0,1.07,0.92,1.0391
2015-07-12,2015,7,12,6,SG→US,SG,US,4,934,767.0,788,949.28,1.0,1.07,1.06,1.0391
2015-07-13,2015,7,13,0,SG→US,SG,US,4,934,695.7,716,884.42,1.0,1.07,1.05,1.0391
2015-07-14,2015,7,14,1,SG→US,SG,US,4,934,628.6,649,823.45,1.0,1.07,0.88,1.0391
2015-07-15,2015,7,15,2,SG→US,SG,US,4,934,794.0,826,973.78,1.0,1.07,0.92,1.0391
2015-07-16,2015,7,16,3,SG→US,SG,US,4,934,749.1,747,933.0,1.0,1.07,1.02,1.0391
2015-07-17,2015,7,17,4,SG→US,SG,US,4,934,819.6,793,997.11,1.0,1.07,1.15,1.0391
2015-07-18,2015,7,18,5,SG→US,SG,US,4,934,694.0,700,882.92,1.0,1.07,0.92,1.0391
2015-07-19,2015,7,19,6,SG→US,SG,US,4,934,730.0,730,915.62,1.0,1.07,1.06,1.0391
2015-07-20,2015,7,20,0,SG→US,SG,US,4,934,720.9,701,907.4,1.0,1.07,1.05,1.0391
2015-07-21,2015,7,21,1,SG→US,SG,US,4,934,658.8,664,850.89,1.0,1.07,0.88,1.0391
2015-07-22,2015,7,22,2,SG→US,SG,US,4,934,684.9,708,874.67,1.0,1.07,0.92,1.0391
2015-07-23,2015,7,23,3,SG→US,SG,US,4,934,821.5,909,998.78,1.0,1.07,1.02,1.0391
2015-07-24,2015,7,24,4,SG→US,SG,US,4,934,870.1,841,1043.03,1.0,1.07,1.15,1.0391
2015-07-25,2015,7,25,5,SG→US,SG,US,4,934,595.7,566,793.55,1.0,1.07,0.92,1.0391
2015-07-26,2015,7,26,6,SG→US,SG,US,4,934,809.2,742,987.67,1.0,1.07,1.06,1.0391
2015-07-27,2015,7,27,0,SG→US,SG,US,4,934,728.6,729,914.35,1.0,1.07,1.05,1.0391
2015-07-28,2015,7,28,1,SG→US,SG,US,4,934,680.7,736,870.83,1.0,1.07,0.88,1.0391
2015-07-29,2015,7,29,2,SG→US,SG,US,4,934,601.0,602,798.39,1.0,1.07,0.92,1.0391
2015-07-30,2015,7,30,3,SG→US,SG,US,4,934,747.8,772,931.85,1.0,1.07,1.02,1.0391
2015-07-31,2015,7,31,4,SG→US,SG,US,4,934,874.8,890,1047.28,1.0,1.07,1.15,1.0391
2015-08-01,2015,8,1,5,SG→US,SG,US,4,934,581.8,576,780.87,1.0,1.03,0.92,1.0453
2015-08-02,2015,8,2,6,SG→US,SG,US,4,934,705.8,697,893.6,1.0,1.03,1.06,1.0453
2015-08-03,2015,8,3,0,SG→US,SG,US,4,934,742.0,781,926.51,1.0,1.03,1.05,1.0453
2015-08-04,2015,8,4,1,SG→US,SG,US,4,934,517.8,507,722.72,1.0,1.03,0.88,1.0453
2015-08-05,2015,8,5,2,SG→US,SG,US,4,934,625.0,628,820.23,1.0,1.03,0.92,1.0453
2015-08-06,2015,8,6,3,SG→US,SG,US,4,934,693.9,688,882.84,1.0,1.03,1.02,1.0453
2015-08-07,2015,8,7,4,SG→US,SG,US,4,934,812.2,807,990.38,1.0,1.03,1.15,1.0453
2015-08-08,2015,8,8,5,SG→US,SG,US,4,934,673.2,691,864.03,1.0,1.03,0.92,1.0453
2015-08-09,2015,8,9,6,SG→US,SG,US,4,934,821.0,778,998.34,1.0,1.03,1.06,1.0453
2015-08-10,2015,8,10,0,SG→US,SG,US,4,934,776.5,780,957.88,1.0,1.03,1.05,1.0453
2015-08-11,2015,8,11,1,SG→US,SG,US,4,934,616.4,605,812.38,1.0,1.03,0.88,1.0453
2015-08-12,2015,8,12,2,SG→US,SG,US,4,934,689.6,723,878.87,1.0,1.03,0.92,1.0453
2015-08-13,2015,8,13,3,SG→US,SG,US,4,934,639.3,653,833.19,1.0,1.03,1.02,1.0453
2015-08-14,2015,8,14,4,SG→US,SG,US,4,934,752.7,801,936.25,1.0,1.03,1.15,1.0453
2015-08-15,2015,8,15,5,SG→US,SG,US,4,934,665.5,681,857.04,1.0,1.03,0.92,1.0453
2015-08-16,2015,8,16,6,SG→US,SG,US,4,934,755.0,760,938.36,1.0,1.03,1.06,1.0453
2015-08-17,2015,8,17,0,SG→US,SG,US,4,934,933.2,951,1100.38,1.0,1.03,1.05,1.0453
2015-08-18,2015,8,18,1,SG→US,SG,US,4,934,716.4,741,903.23,1.0,1.03,0.88,1.0453
2015-08-19,2015,8,19,2,SG→US,SG,US,4,934,662.2,605,854.02,1.0,1.03,0.92,1.0453
2015-08-20,2015,8,20,3,SG→US,SG,US,4,934,680.6,657,870.74,1.0,1.03,1.02,1.0453
2015-08-21,2015,8,21,4,SG→US,SG,US,4,934,815.2,755,993.08,1.0,1.03,1.15,1.0453
